text,label,word_count
invoice order id  10402 customer id  ernsh order date  2017-01-02 customer details  contact name  roland mendel address  kirchgasse 6 city  graz postal code  8010 country  austria phone  7675-3425 fax  7675-3426 product details  product id product name quantity unit price 23 tunnbröd 60 7 2 63 vegie-spread 65 35 1 totalprice 2713 5 page 1,invoice,54
order id  10879 shipping details  ship name  wilman kala ship address  keskuskatu 45 ship city  helsinki ship region  scandinavia ship postal code  21240 ship country  finland customer details  customer id  wilmk customer name  wilman kala employee details  employee name  janet leverling shipper details  shipper id  3 shipper name  federal shipping order details  order date  2018-02-10 shipped date  2018-02-12 products  -------------------------------------------------------------------------------------------------- product  boston crab meat quantity  12 unit price  18 4 total  220 79999999999998 -------------------------------------------------------------------------------------------------- product  louisiana fiery hot pepper sauce quantity  10 unit price  21 05 total  210 5 -------------------------------------------------------------------------------------------------- product  lakkalikööri quantity  10 unit price  18 0 total  180 0 total price  total price  611 3,ShippingOrder,107
invoice order id  10260 customer id  ottik order date  2016-07-19 customer details  contact name  henriette pfalzheim address  mehrheimerstr. 369 city  köln postal code  50739 country  germany phone  0221-0644327 fax  0221-0765721 product details  product id product name quantity unit price 41 jack s new england clam chowder 16 7 7 57 ravioli angelo 50 15 6 62 tarte au sucre 15 39 4 70 outback lager 21 12 0 totalprice 1746 2 page 1,invoice,73
invoice order id  10531 customer id  ocean order date  2017-05-08 customer details  contact name  yvonne moncada address  ing. gustavo moncada 8585 piso 20-a city  buenos aires postal code  1010 country  argentina phone   1  135-5333 fax   1  135-5535 product details  product id product name quantity unit price 59 raclette courdavault 2 55 0 totalprice 110 0 page 1,invoice,57
"invoice order id  10767 customer id  suprd order date  2017-12-05 customer details  contact name  pascale cartrain address  boulevard tirou, 255 city  charleroi postal code  b-6000 country  belgium phone   071  23 67 22 20 fax   071  23 67 22 21 product details  product id product name quantity unit price 42 singaporean hokkien fried mee 2 14 0 totalprice 28 0 page 1",invoice,61
order id  10308 shipping details  ship name  ana trujillo emparedados y helados ship address  avda. de la constitución 2222 ship city  méxico d.f. ship region  central america ship postal code  5021 ship country  mexico customer details  customer id  anatr customer name  ana trujillo emparedados y helados employee details  employee name  robert king shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-09-18 shipped date  2016-09-24 products  -------------------------------------------------------------------------------------------------- product  gudbrandsdalsost quantity  1 unit price  28 8 total  28 8 -------------------------------------------------------------------------------------------------- product  outback lager quantity  5 unit price  12 0 total  60 0 total price  total price  88 8,ShippingOrder,101
order id  10419 shipping details  ship name  richter supermarkt ship address  starenweg 5 ship city  genève ship region  western europe ship postal code  1204 ship country  switzerland customer details  customer id  ricsu customer name  richter supermarkt employee details  employee name  margaret peacock shipper details  shipper id  2 shipper name  united package order details  order date  2017-01-20 shipped date  2017-01-30 products  -------------------------------------------------------------------------------------------------- product  camembert pierrot quantity  60 unit price  27 2 total  1632 0 -------------------------------------------------------------------------------------------------- product  gudbrandsdalsost quantity  20 unit price  28 8 total  576 0 total price  total price  2208 0,ShippingOrder,91
purchase orders order id order date customer name 10353 2016-11-13 georg pipps products product id  product  quantity  unit price  11 queso cabrales 12 16 8 38 côte de blaye 50 210 8 page 1,purchase Order,34
invoice order id  10528 customer id  greal order date  2017-05-06 customer details  contact name  howard snyder address  2732 baker blvd. city  eugene postal code  97403 country  usa phone   503  555-7555 fax  none product details  product id product name quantity unit price 11 queso cabrales 3 21 0 33 geitost 8 2 5 72 mozzarella di giovanni 9 34 8 totalprice 396 2 page 1,invoice,64
purchase orders order id order date customer name 10997 2018-04-03 carlos gonzález products product id  product  quantity  unit price  32 mascarpone fabioli 50 32 46 spegesild 20 12 52 filo mix 20 7 page 1,purchase Order,35
invoice order id  10384 customer id  bergs order date  2016-12-16 customer details  contact name  christina berglund address  berguvsvägen 8 city  luleå postal code  s-958 22 country  sweden phone  0921-12 34 65 fax  0921-12 34 67 product details  product id product name quantity unit price 20 sir rodney s marmalade 28 64 8 60 camembert pierrot 15 27 2 totalprice 2222 3999999999996 page 1,invoice,63
invoice order id  10295 customer id  vinet order date  2016-09-02 customer details  contact name  paul henriot address  59 rue de l abbaye city  reims postal code  51100 country  france phone  26 47 15 10 fax  26 47 15 11 product details  product id product name quantity unit price 56 gnocchi di nonna alice 4 30 4 totalprice 121 6 page 1,invoice,61
purchase orders order id order date customer name 10705 2017-10-15 carlos hernández products product id  product  quantity  unit price  31 gorgonzola telino 20 12 5 32 mascarpone fabioli 4 32 page 1,purchase Order,32
stock report for 2017-07 category   dairy products id category   4 product units sold units in stock unit price queso cabrales 14 22 21 geitost 14 112 2 5 raclette courdavault 85 79 55 camembert pierrot 125 19 34 gudbrandsdalsost 85 26 36 flotemysost 39 26 21 5 mozzarella di giovanni 12 14 34 8,report,54
invoice order id  10919 customer id  linod order date  2018-03-02 customer details  contact name  felipe izquierdo address  ave. 5 de mayo porlamar city  i. de margarita postal code  4980 country  venezuela phone   8  34-56-12 fax   8  34-93-93 product details  product id product name quantity unit price 16 pavlova 24 17 45 25 nunuca nuß-nougat-creme 24 14 0 40 boston crab meat 20 18 4 totalprice 1122 8 page 1,invoice,69
order id  10277 shipping details  ship name  morgenstern gesundkost ship address  heerstr. 22 ship city  leipzig ship region  western europe ship postal code  4179 ship country  germany customer details  customer id  morgk customer name  morgenstern gesundkost employee details  employee name  andrew fuller shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-08-09 shipped date  2016-08-13 products  -------------------------------------------------------------------------------------------------- product  rössle sauerkraut quantity  20 unit price  36 4 total  728 0 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  12 unit price  39 4 total  472 79999999999995 total price  total price  1200 8,ShippingOrder,93
purchase orders order id order date customer name 10366 2016-11-28 eduardo saavedra products product id  product  quantity  unit price  65 louisiana fiery hot pepper sauce 5 16 8 77 original frankfurter grüne soße 5 10 4 page 1,purchase Order,38
invoice order id  10401 customer id  rattc order date  2017-01-01 customer details  contact name  paula wilson address  2817 milton dr. city  albuquerque postal code  87110 country  usa phone   505  555-5939 fax   505  555-3620 product details  product id product name quantity unit price 30 nord-ost matjeshering 18 20 7 56 gnocchi di nonna alice 70 30 4 65 louisiana fiery hot pepper sauce 20 16 8 71 flotemysost 60 17 2 totalprice 3868 6 page 1,invoice,75
invoice order id  10769 customer id  vaffe order date  2017-12-08 customer details  contact name  palle ibsen address  smagsloget 45 city  århus postal code  8200 country  denmark phone  86 21 32 43 fax  86 22 33 44 product details  product id product name quantity unit price 41 jack s new england clam chowder 30 9 65 52 filo mix 15 7 0 61 sirop d érable 20 28 5 62 tarte au sucre 15 49 3 totalprice 1704 0 page 1,invoice,80
order id  10657 shipping details  ship name  save-a-lot markets ship address  187 suffolk ln. ship city  boise ship region  north america ship postal code  83720 ship country  usa customer details  customer id  savea customer name  save-a-lot markets employee details  employee name  andrew fuller shipper details  shipper id  2 shipper name  united package order details  order date  2017-09-04 shipped date  2017-09-15 products  -------------------------------------------------------------------------------------------------- product  genen shouyu quantity  50 unit price  15 5 total  775 0 -------------------------------------------------------------------------------------------------- product  jack s new england clam chowder quantity  24 unit price  9 65 total  231 60000000000002 -------------------------------------------------------------------------------------------------- product  spegesild quantity  45 unit price  12 0 total  540 0 -------------------------------------------------------------------------------------------------- product  zaanse koeken quantity  10 unit price  9 5 total  95 0 -------------------------------------------------------------------------------------------------- product  gnocchi di nonna alice quantity  45 unit price  38 0 total  1710 0 -------------------------------------------------------------------------------------------------- product  camembert pierrot quantity  30 unit price  34 0 total  1020 0 total price  total price  4371 6,ShippingOrder,150
purchase orders order id order date customer name 11038 2018-04-21 pascale cartrain products product id  product  quantity  unit price  40 boston crab meat 5 18 4 52 filo mix 2 7 71 flotemysost 30 21 5 page 1,purchase Order,38
"order id  10252 shipping details  ship name  suprêmes délices ship address  boulevard tirou, 255 ship city  charleroi ship region  western europe ship postal code  b-6000 ship country  belgium customer details  customer id  suprd customer name  suprêmes délices employee details  employee name  margaret peacock shipper details  shipper id  2 shipper name  united package order details  order date  2016-07-09 shipped date  2016-07-11 products  -------------------------------------------------------------------------------------------------- product  sir rodney s marmalade quantity  40 unit price  64 8 total  2592 0 -------------------------------------------------------------------------------------------------- product  geitost quantity  25 unit price  2 0 total  50 0 -------------------------------------------------------------------------------------------------- product  camembert pierrot quantity  40 unit price  27 2 total  1088 0 total price  total price  3730 0",ShippingOrder,107
order id  10590 shipping details  ship name  mère paillarde ship address  43 rue st. laurent ship city  montréal ship region  north america ship postal code  h1j 1c3 ship country  canada customer details  customer id  merep customer name  mère paillarde employee details  employee name  margaret peacock shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-07-07 shipped date  2017-07-14 products  -------------------------------------------------------------------------------------------------- product  chai quantity  20 unit price  18 0 total  360 0 -------------------------------------------------------------------------------------------------- product  original frankfurter grüne soße quantity  60 unit price  13 0 total  780 0 total price  total price  1140 0,ShippingOrder,96
purchase orders order id order date customer name 11053 2018-04-27 georg pipps products product id  product  quantity  unit price  18 carnarvon tigers 35 62 5 32 mascarpone fabioli 20 32 64 wimmers gute semmelknödel 25 33 25 page 1,purchase Order,39
invoice order id  10540 customer id  quick order date  2017-05-19 customer details  contact name  horst kloss address  taucherstraße 10 city  cunewalde postal code  01307 country  germany phone  0372-035188 fax  none product details  product id product name quantity unit price 3 aniseed syrup 60 10 0 26 gumbär gummibärchen 40 31 23 38 côte de blaye 30 263 5 68 scottish longbreads 35 12 5 totalprice 10191 7 page 1,invoice,69
invoice order id  10896 customer id  maisd order date  2018-02-19 customer details  contact name  catherine dewey address  rue joseph-bens 532 city  bruxelles postal code  b-1180 country  belgium phone   02  201 24 67 fax   02  201 24 68 product details  product id product name quantity unit price 45 rogede sild 15 9 5 56 gnocchi di nonna alice 16 38 0 totalprice 750 5 page 1,invoice,65
purchase orders order id order date customer name 10904 2018-02-24 karl jablonski products product id  product  quantity  unit price  58 escargots de bourgogne 15 13 25 62 tarte au sucre 35 49 3 page 1,purchase Order,35
invoice order id  10296 customer id  lilas order date  2016-09-03 customer details  contact name  carlos gonzález address  carrera 52 con ave. bolívar  65-98 llano largo city  barquisimeto postal code  3508 country  venezuela phone   9  331-6954 fax   9  331-7256 product details  product id product name quantity unit price 11 queso cabrales 12 16 8 16 pavlova 30 13 9 69 gudbrandsdalsost 15 28 8 totalprice 1050 6 page 1,invoice,68
invoice order id  10462 customer id  consh order date  2017-03-03 customer details  contact name  elizabeth brown address  berkeley gardens 12 brewery city  london postal code  wx1 6lt country  uk phone   171  555-2282 fax   171  555-9199 product details  product id product name quantity unit price 13 konbu 1 4 8 23 tunnbröd 21 7 2 totalprice 156 00000000000003 page 1,invoice,59
invoice order id  10639 customer id  santg order date  2017-08-20 customer details  contact name  jonas bergulfsen address  erling skakkes gate 78 city  stavern postal code  4110 country  norway phone  07-98 92 35 fax  07-98 92 47 product details  product id product name quantity unit price 18 carnarvon tigers 8 62 5 totalprice 500 0 page 1,invoice,56
order id  10691 shipping details  ship name  quick-stop ship address  taucherstraße 10 ship city  cunewalde ship region  western europe ship postal code  1307 ship country  germany customer details  customer id  quick customer name  quick-stop employee details  employee name  andrew fuller shipper details  shipper id  2 shipper name  united package order details  order date  2017-10-03 shipped date  2017-10-22 products  -------------------------------------------------------------------------------------------------- product  chai quantity  30 unit price  18 0 total  540 0 -------------------------------------------------------------------------------------------------- product  thüringer rostbratwurst quantity  40 unit price  123 79 total  4951 6 -------------------------------------------------------------------------------------------------- product  ipoh coffee quantity  40 unit price  46 0 total  1840 0 -------------------------------------------------------------------------------------------------- product  gula malacca quantity  24 unit price  19 45 total  466 79999999999995 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  48 unit price  49 3 total  2366 3999999999996 total price  total price  10164 8,ShippingOrder,129
invoice order id  11070 customer id  lehms order date  2018-05-05 customer details  contact name  renate messner address  magazinweg 7 city  frankfurt a.m. postal code  60528 country  germany phone  069-0245984 fax  069-0245874 product details  product id product name quantity unit price 1 chai 40 18 0 2 chang 20 19 0 16 pavlova 30 17 45 31 gorgonzola telino 20 12 5 totalprice 1873 5 page 1,invoice,66
order id  10501 shipping details  ship name  blauer see delikatessen ship address  forsterstr. 57 ship city  mannheim ship region  western europe ship postal code  68306 ship country  germany customer details  customer id  blaus customer name  blauer see delikatessen employee details  employee name  anne dodsworth shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-04-09 shipped date  2017-04-16 products  -------------------------------------------------------------------------------------------------- product  tourtière quantity  20 unit price  7 45 total  149 0 total price  total price  149 0,ShippingOrder,80
stock report for 2018-02 category   meat poultry id category   6 product units sold units in stock unit price alice mutton 53 0 39 thüringer rostbratwurst 164 0 123 79 perth pasties 3 0 32 8 tourtière 42 21 7 45 pâté chinois 40 115 24,report,45
order id  10633 shipping details  ship name  ernst handel ship address  kirchgasse 6 ship city  graz ship region  western europe ship postal code  8010 ship country  austria customer details  customer id  ernsh customer name  ernst handel employee details  employee name  robert king shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-08-15 shipped date  2017-08-18 products  -------------------------------------------------------------------------------------------------- product  queso manchego la pastora quantity  36 unit price  38 0 total  1368 0 -------------------------------------------------------------------------------------------------- product  konbu quantity  13 unit price  6 0 total  78 0 -------------------------------------------------------------------------------------------------- product  gumbär gummibärchen quantity  35 unit price  31 23 total  1093 05 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  80 unit price  49 3 total  3944 0 total price  total price  6483 05,ShippingOrder,120
"order id  10970 shipping details  ship name  bólido comidas preparadas ship address  c  araquil, 67 ship city  madrid ship region  southern europe ship postal code  28023 ship country  spain customer details  customer id  bolid customer name  bólido comidas preparadas employee details  employee name  anne dodsworth shipper details  shipper id  1 shipper name  speedy express order details  order date  2018-03-24 shipped date  2018-04-24 products  -------------------------------------------------------------------------------------------------- product  filo mix quantity  40 unit price  7 0 total  280 0 total price  total price  280 0",ShippingOrder,82
order id  10498 shipping details  ship name  hilarion-abastos ship address  carrera 22 con ave. carlos soublette  8-35 ship city  san cristóbal ship region  south america ship postal code  5022 ship country  venezuela customer details  customer id  hilaa customer name  hilarion-abastos employee details  employee name  laura callahan shipper details  shipper id  2 shipper name  united package order details  order date  2017-04-07 shipped date  2017-04-11 products  -------------------------------------------------------------------------------------------------- product  guaraná fantástica quantity  14 unit price  4 5 total  63 0 -------------------------------------------------------------------------------------------------- product  boston crab meat quantity  5 unit price  18 4 total  92 0 -------------------------------------------------------------------------------------------------- product  singaporean hokkien fried mee quantity  30 unit price  14 0 total  420 0 total price  total price  575 0,ShippingOrder,112
purchase orders order id order date customer name 11057 2018-04-29 simon crowther products product id  product  quantity  unit price  70 outback lager 3 15 page 1,purchase Order,26
purchase orders order id order date customer name 10460 2017-02-28 maria larsson products product id  product  quantity  unit price  68 scottish longbreads 21 10 75 rhönbräu klosterbier 4 6 2 page 1,purchase Order,32
purchase orders order id order date customer name 10274 2016-08-06 paul henriot products product id  product  quantity  unit price  71 flotemysost 20 17 2 72 mozzarella di giovanni 7 27 8 page 1,purchase Order,33
invoice order id  10545 customer id  lazyk order date  2017-05-22 customer details  contact name  john steel address  12 orchestra terrace city  walla walla postal code  99362 country  usa phone   509  555-7969 fax   509  555-6221 product details  product id product name quantity unit price 11 queso cabrales 10 21 0 totalprice 210 0 page 1,invoice,54
"invoice order id  10770 customer id  hanar order date  2017-12-09 customer details  contact name  mario pontes address  rua do paço, 67 city  rio de janeiro postal code  05454-876 country  brazil phone   21  555-0091 fax   21  555-8765 product details  product id product name quantity unit price 11 queso cabrales 15 21 0 totalprice 315 0 page 1",invoice,56
order id  11004 shipping details  ship name  maison dewey ship address  rue joseph-bens 532 ship city  bruxelles ship region  western europe ship postal code  b-1180 ship country  belgium customer details  customer id  maisd customer name  maison dewey employee details  employee name  janet leverling shipper details  shipper id  1 shipper name  speedy express order details  order date  2018-04-07 shipped date  2018-04-20 products  -------------------------------------------------------------------------------------------------- product  gumbär gummibärchen quantity  6 unit price  31 23 total  187 38 -------------------------------------------------------------------------------------------------- product  lakkalikööri quantity  6 unit price  18 0 total  108 0 total price  total price  295 38,ShippingOrder,92
stock report for 2017-12 category   confections id category   3 product units sold units in stock unit price pavlova 85 29 17 45 teatime chocolate biscuits 74 25 9 2 sir rodney s scones 40 3 10 nunuca nuß-nougat-creme 62 76 14 gumbär gummibärchen 21 15 31 23 schoggi schokolade 40 49 43 9 zaanse koeken 30 36 9 5 maxilaku 4 10 20 tarte au sucre 42 17 49 3 scottish longbreads 73 6 12 5,report,76
purchase orders order id order date customer name 11067 2018-05-04 sven ottlieb products product id  product  quantity  unit price  41 jack s new england clam chowder 9 9 65 page 1,purchase Order,31
stock report for 2017-10 category   seafood id category   8 product units sold units in stock unit price ikura 73 31 31 carnarvon tigers 12 42 62 5 nord-ost matjeshering 3 10 25 89 inlagd sill 45 112 19 jack s new england clam chowder 54 85 9 65 rogede sild 110 5 9 5 spegesild 42 95 12 escargots de bourgogne 42 62 13 25 röd kaviar 50 101 15,report,70
"order id  10606 shipping details  ship name  tradiçao hipermercados ship address  av. inês de castro, 414 ship city  sao paulo ship region  south america ship postal code  05634-030 ship country  brazil customer details  customer id  tradh customer name  tradição hipermercados employee details  employee name  margaret peacock shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-07-22 shipped date  2017-07-31 products  -------------------------------------------------------------------------------------------------- product  chef anton s cajun seasoning quantity  20 unit price  22 0 total  440 0 -------------------------------------------------------------------------------------------------- product  pâté chinois quantity  20 unit price  24 0 total  480 0 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  10 unit price  49 3 total  493 0 total price  total price  1413 0",ShippingOrder,113
invoice order id  10869 customer id  seves order date  2018-02-04 customer details  contact name  hari kumar address  90 wadhurst rd. city  london postal code  ox15 4nb country  uk phone   171  555-1717 fax   171  555-5646 product details  product id product name quantity unit price 1 chai 40 18 0 11 queso cabrales 10 21 0 23 tunnbröd 50 9 0 68 scottish longbreads 20 12 5 totalprice 1630 0 page 1,invoice,70
purchase orders order id order date customer name 10620 2017-08-05 yoshi tannamuri products product id  product  quantity  unit price  24 guaraná fantástica 5 4 5 52 filo mix 5 7 page 1,purchase Order,32
"order id  10874 shipping details  ship name  godos cocina típica ship address  c  romero, 33 ship city  sevilla ship region  southern europe ship postal code  41101 ship country  spain customer details  customer id  godos customer name  godos cocina típica employee details  employee name  steven buchanan shipper details  shipper id  2 shipper name  united package order details  order date  2018-02-06 shipped date  2018-02-11 products  -------------------------------------------------------------------------------------------------- product  ikura quantity  10 unit price  31 0 total  310 0 total price  total price  310 0",ShippingOrder,81
order id  10919 shipping details  ship name  lino-delicateses ship address  ave. 5 de mayo porlamar ship city  i. de margarita ship region  south america ship postal code  4980 ship country  venezuela customer details  customer id  linod customer name  lino-delicateses employee details  employee name  andrew fuller shipper details  shipper id  2 shipper name  united package order details  order date  2018-03-02 shipped date  2018-03-04 products  -------------------------------------------------------------------------------------------------- product  pavlova quantity  24 unit price  17 45 total  418 79999999999995 -------------------------------------------------------------------------------------------------- product  nunuca nuß-nougat-creme quantity  24 unit price  14 0 total  336 0 -------------------------------------------------------------------------------------------------- product  boston crab meat quantity  20 unit price  18 4 total  368 0 total price  total price  1122 8,ShippingOrder,108
"order id  10730 shipping details  ship name  bon app- ship address  12, rue des bouchers ship city  marseille ship region  western europe ship postal code  13008 ship country  france customer details  customer id  bonap customer name  bon app  employee details  employee name  steven buchanan shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-11-05 shipped date  2017-11-14 products  -------------------------------------------------------------------------------------------------- product  pavlova quantity  15 unit price  17 45 total  261 75 -------------------------------------------------------------------------------------------------- product  gorgonzola telino quantity  3 unit price  12 5 total  37 5 -------------------------------------------------------------------------------------------------- product  louisiana fiery hot pepper sauce quantity  10 unit price  21 05 total  210 5 total price  total price  509 75",ShippingOrder,109
purchase orders order id order date customer name 10301 2016-09-09 rita müller products product id  product  quantity  unit price  40 boston crab meat 10 14 7 56 gnocchi di nonna alice 20 30 4 page 1,purchase Order,36
invoice order id  10889 customer id  rattc order date  2018-02-16 customer details  contact name  paula wilson address  2817 milton dr. city  albuquerque postal code  87110 country  usa phone   505  555-5939 fax   505  555-3620 product details  product id product name quantity unit price 11 queso cabrales 40 21 0 38 côte de blaye 40 263 5 totalprice 11380 0 page 1,invoice,60
order id  10318 shipping details  ship name  island trading ship address  garden house crowther way ship city  cowes ship region  british isles ship postal code  po31 7pj ship country  uk customer details  customer id  islat customer name  island trading employee details  employee name  laura callahan shipper details  shipper id  2 shipper name  united package order details  order date  2016-10-01 shipped date  2016-10-04 products  -------------------------------------------------------------------------------------------------- product  jack s new england clam chowder quantity  20 unit price  7 7 total  154 0 -------------------------------------------------------------------------------------------------- product  lakkalikööri quantity  6 unit price  14 4 total  86 4 total price  total price  240 4,ShippingOrder,98
purchase orders order id order date customer name 10696 2017-10-08 karl jablonski products product id  product  quantity  unit price  17 alice mutton 20 39 46 spegesild 18 12 page 1,purchase Order,30
purchase orders order id order date customer name 10335 2016-10-22 patricia mckenna products product id  product  quantity  unit price  2 chang 7 15 2 31 gorgonzola telino 25 10 32 mascarpone fabioli 6 25 6 51 manjimup dried apples 48 42 4 page 1,purchase Order,44
purchase orders order id order date customer name 10336 2016-10-23 isabel de castro products product id  product  quantity  unit price  4 chef anton s cajun seasoning 18 17 6 page 1,purchase Order,31
purchase orders order id order date customer name 10813 2018-01-05 janete limeira products product id  product  quantity  unit price  2 chang 12 19 46 spegesild 35 12 page 1,purchase Order,29
order id  10856 shipping details  ship name  antonio moreno taquería ship address  mataderos 2312 ship city  méxico d.f. ship region  central america ship postal code  5023 ship country  mexico customer details  customer id  anton customer name  antonio moreno taquería employee details  employee name  janet leverling shipper details  shipper id  2 shipper name  united package order details  order date  2018-01-28 shipped date  2018-02-10 products  -------------------------------------------------------------------------------------------------- product  chang quantity  20 unit price  19 0 total  380 0 -------------------------------------------------------------------------------------------------- product  singaporean hokkien fried mee quantity  20 unit price  14 0 total  280 0 total price  total price  660 0,ShippingOrder,96
purchase orders order id order date customer name 10745 2017-11-18 horst kloss products product id  product  quantity  unit price  18 carnarvon tigers 24 62 5 44 gula malacca 16 19 45 59 raclette courdavault 45 55 72 mozzarella di giovanni 7 34 8 page 1,purchase Order,45
purchase orders order id order date customer name 10801 2017-12-29 martín sommer products product id  product  quantity  unit price  17 alice mutton 40 39 29 thüringer rostbratwurst 20 123 79 page 1,purchase Order,32
order id  10548 shipping details  ship name  toms spezialitäten ship address  luisenstr. 48 ship city  münster ship region  western europe ship postal code  44087 ship country  germany customer details  customer id  tomsp customer name  toms spezialitäten employee details  employee name  janet leverling shipper details  shipper id  2 shipper name  united package order details  order date  2017-05-26 shipped date  2017-06-02 products  -------------------------------------------------------------------------------------------------- product  sasquatch ale quantity  10 unit price  14 0 total  140 0 -------------------------------------------------------------------------------------------------- product  jack s new england clam chowder quantity  14 unit price  9 65 total  135 1 total price  total price  275 1,ShippingOrder,96
"order id  10475 shipping details  ship name  suprêmes délices ship address  boulevard tirou, 255 ship city  charleroi ship region  western europe ship postal code  b-6000 ship country  belgium customer details  customer id  suprd customer name  suprêmes délices employee details  employee name  anne dodsworth shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-03-14 shipped date  2017-04-04 products  -------------------------------------------------------------------------------------------------- product  gorgonzola telino quantity  35 unit price  10 0 total  350 0 -------------------------------------------------------------------------------------------------- product  louisiana hot spiced okra quantity  60 unit price  13 6 total  816 0 -------------------------------------------------------------------------------------------------- product  lakkalikööri quantity  42 unit price  14 4 total  604 8000000000001 total price  total price  1770 8000000000002",ShippingOrder,107
purchase orders order id order date customer name 10575 2017-06-20 alexander feuer products product id  product  quantity  unit price  59 raclette courdavault 12 55 63 vegie-spread 6 43 9 72 mozzarella di giovanni 30 34 8 76 lakkalikööri 10 18 page 1,purchase Order,42
purchase orders order id order date customer name 10259 2016-07-18 francisco chang products product id  product  quantity  unit price  21 sir rodney s scones 10 8 37 gravad lax 1 20 8 page 1,purchase Order,34
"order id  11022 shipping details  ship name  hanari carnes ship address  rua do paço, 67 ship city  rio de janeiro ship region  south america ship postal code  05454-876 ship country  brazil customer details  customer id  hanar customer name  hanari carnes employee details  employee name  anne dodsworth shipper details  shipper id  2 shipper name  united package order details  order date  2018-04-14 shipped date  2018-05-04 products  -------------------------------------------------------------------------------------------------- product  teatime chocolate biscuits quantity  35 unit price  9 2 total  322 0 -------------------------------------------------------------------------------------------------- product  gudbrandsdalsost quantity  30 unit price  36 0 total  1080 0 total price  total price  1402 0",ShippingOrder,96
purchase orders order id order date customer name 10733 2017-11-07 christina berglund products product id  product  quantity  unit price  14 tofu 16 23 25 28 rössle sauerkraut 20 45 6 52 filo mix 25 7 page 1,purchase Order,37
invoice order id  10958 customer id  ocean order date  2018-03-18 customer details  contact name  yvonne moncada address  ing. gustavo moncada 8585 piso 20-a city  buenos aires postal code  1010 country  argentina phone   1  135-5333 fax   1  135-5535 product details  product id product name quantity unit price 5 chef anton s gumbo mix 20 21 35 7 uncle bob s organic dried pears 6 30 0 72 mozzarella di giovanni 5 34 8 totalprice 781 0 page 1,invoice,77
order id  10608 shipping details  ship name  toms spezialitäten ship address  luisenstr. 48 ship city  münster ship region  western europe ship postal code  44087 ship country  germany customer details  customer id  tomsp customer name  toms spezialitäten employee details  employee name  margaret peacock shipper details  shipper id  2 shipper name  united package order details  order date  2017-07-23 shipped date  2017-08-01 products  -------------------------------------------------------------------------------------------------- product  gnocchi di nonna alice quantity  28 unit price  38 0 total  1064 0 total price  total price  1064 0,ShippingOrder,81
order id  10534 shipping details  ship name  lehmanns marktstand ship address  magazinweg 7 ship city  frankfurt a.m. ship region  western europe ship postal code  60528 ship country  germany customer details  customer id  lehms customer name  lehmanns marktstand employee details  employee name  laura callahan shipper details  shipper id  2 shipper name  united package order details  order date  2017-05-12 shipped date  2017-05-14 products  -------------------------------------------------------------------------------------------------- product  nord-ost matjeshering quantity  10 unit price  25 89 total  258 9 -------------------------------------------------------------------------------------------------- product  boston crab meat quantity  10 unit price  18 4 total  184 0 -------------------------------------------------------------------------------------------------- product  tourtière quantity  10 unit price  7 45 total  74 5 total price  total price  517 4,ShippingOrder,106
"order id  10683 shipping details  ship name  du monde entier ship address  67, rue des cinquante otages ship city  nantes ship region  western europe ship postal code  44000 ship country  france customer details  customer id  dumon customer name  du monde entier employee details  employee name  andrew fuller shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-09-26 shipped date  2017-10-01 products  -------------------------------------------------------------------------------------------------- product  filo mix quantity  9 unit price  7 0 total  63 0 total price  total price  63 0",ShippingOrder,84
order id  10354 shipping details  ship name  pericles comidas clásicas ship address  calle dr. jorge cash 321 ship city  méxico d.f. ship region  central america ship postal code  5033 ship country  mexico customer details  customer id  peric customer name  pericles comidas clásicas employee details  employee name  laura callahan shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-11-14 shipped date  2016-11-20 products  -------------------------------------------------------------------------------------------------- product  chai quantity  12 unit price  14 4 total  172 8 -------------------------------------------------------------------------------------------------- product  thüringer rostbratwurst quantity  4 unit price  99 0 total  396 0 total price  total price  568 8,ShippingOrder,97
order id  10551 shipping details  ship name  furia bacalhau e frutos do mar ship address  jardim das rosas n. 32 ship city  lisboa ship region  southern europe ship postal code  1675 ship country  portugal customer details  customer id  furib customer name  furia bacalhau e frutos do mar employee details  employee name  margaret peacock shipper details  shipper id  3 shipper name  federal shipping order details  order date  2017-05-28 shipped date  2017-06-06 products  -------------------------------------------------------------------------------------------------- product  pavlova quantity  40 unit price  17 45 total  698 0 -------------------------------------------------------------------------------------------------- product  steeleye stout quantity  20 unit price  18 0 total  360 0 -------------------------------------------------------------------------------------------------- product  gula malacca quantity  40 unit price  19 45 total  778 0 total price  total price  1836 0,ShippingOrder,115
